Planting,Unique Planting,State,ID,Lab,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale),Juice Scan Device ID,Juice Scan 365nm,Juice Scan 385nm,Juice Scan 450nm,Juice Scan 500nm,Juice Scan 530nm,Juice Scan 587nm,Juice Scan 632nm,Juice Scan 850nm,Juice Scan 880nm,Juice Scan 940nm,Surface Scan Device ID,Surface Scan 365nm,Surface Scan 386nm,Surface Scan 450nm,Surface Scan 500nm,Surface Scan 530nm,Surface Scan 587nm,Surface Scan 632nm,Surface Scan 850nm,Surface Scan 880nm,Surface Scan 940nm
,,ohio,3891,Ann Arbor,0,store,grape,walmart,unknown,,other none Green_seedless_table_grapes,,none,,yes,green,18,19.7,0.213,62.89,1024.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86,74.65,171.51,,4,3,3,00:00:00:de,0.10999999999999943,12.270000000000003,56.44,25.340000000000003,26.729999999999997,36.24,29.910000000000004,55.620000000000005,51.05,78.62,00:00:01:2f,-84.92,-25.50,-0.7443,4.172,4.455,5.588,3.915,6.215,7.674,8.487
,,ohio,3892,Ann Arbor,0,store,grape,walmart,unknown,,other none Green_seedless_table_grapes,,,,yes,green white,20,18,0.205,84.92,1104.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86,125.02,221.88,,4,3,3,00:00:00:de,2.3000000000000043,16.459999999999994,69.5,27.42,31.790000000000006,40.68,33.06,59.879999999999995,52.96,83.50000000000001,00:00:01:2f,1.182,9.876,3.017,8.033,10.43,11.21,9.468,10.84,11.31,12.08
,,ohio,3893,Ann Arbor,0,store,grape,walmart,unknown,,other none Green_seedless_table_grapes,,,,yes,green white,20,18.9,0.22,64.83,924.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86,125.31,222.17000000000002,,4,3,3,00:00:00:de,-1.0999999999999979,7.190000000000005,51.39999999999999,23.11,27.240000000000002,36.309999999999995,29.82999999999999,59.57000000000001,52.550000000000004,83.50000000000001,00:00:01:2f,0.6618,3.005,-0.1293,6.700,8.739,9.043,6.950,7.672,8.222,7.324
,,california,LB021,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,410,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.28,-1653.83,126.45000000000005,,,,,00:00:00:f1,-3.299999999999997,-3.6500000000000057,-3.1999999999999886,-2.6000000000000014,-2.259999999999991,-3.009999999999998,-3.289999999999999,36.59,38.11,48.900000000000006,00:00:00:f1,-1.036,-1.687,-0.8855,1.502,3.431,2.372,0.8884,48.72,48.01,39.03
,,california,LB031,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,310,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.67,-1654.43,126.24000000000001,,,,,00:00:00:f1,-3.6400000000000006,-3.8600000000000065,-3.299999999999997,-3.3999999999999986,-2.969999999999999,-3.299999999999997,-3.8100000000000023,39.53999999999999,39.510000000000005,50.900000000000006,00:00:00:f1,0.07136,-0.1537,1.268,3.529,5.141,4.343,2.933,58.41,57.46,44.06
,,california,LB060,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,420,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1658.51,122.42000000000007,,,,,00:00:00:f1,-3.719999999999999,-3.5600000000000023,-2.8999999999999915,-2.9499999999999957,-1.8100000000000023,-2.9099999999999966,-3.3399999999999963,35.84,34.67999999999999,51.400000000000006,00:00:00:f1,0.4996,0.7240,2.573,2.552,4.712,3.368,2.301,49.05,51.46,49.42
,,california,LB014,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,139,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.24,-1631.42,148.81999999999994,,,,,00:00:00:f1,-3.289999999999999,-3.6599999999999966,-3.519999999999996,-3.729999999999997,-3.6700000000000017,-3.3100000000000023,-3.6699999999999946,16.409999999999997,15.619999999999997,39.900000000000006,00:00:00:f1,2.421,2.629,3.980,5.516,12.40,10.29,6.160,53.12,51.13,65.45
,,california,LB046,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,115,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.79,-1678.87,101.92000000000007,,,,,00:00:00:f1,-2.990000000000002,-3.2299999999999898,-3.5,-3.3900000000000006,-3.2299999999999898,-2.7099999999999937,-3.1700000000000017,24.319999999999993,22.259999999999998,48.2,00:00:00:f1,0.2339,-0.1731,-0.08883,3.954,8.067,7.384,4.604,57.20,58.21,58.21
,,california,LB058,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,145,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1680.18,100.75,,,,,00:00:00:f1,-3.1599999999999966,-3.239999999999995,-3.4000000000000057,-3.6000000000000014,-3.4399999999999977,-2.6700000000000017,-3.220000000000006,17.64,16.819999999999993,42.099999999999994,00:00:00:f1,0.1975,0.1629,-0.1702,4.930,6.632,6.707,4.526,56.28,57.46,51.17
,,california,LB015,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,266,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.24,-1678.08,102.16000000000008,,,,,00:00:00:f1,-3.1599999999999966,-3.5999999999999943,-3.5999999999999943,-3.680000000000007,-3.510000000000005,-3.239999999999995,-3.3799999999999955,23.239999999999995,22.020000000000003,44.099999999999994,00:00:00:f1,0.6880,0.7234,3.364,8.159,14.49,12.72,8.806,61.41,65.88,54.35
,,california,LB026,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,267,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.61,-1683.17,97.43999999999983,,,,,00:00:00:f1,-3.539999999999999,-3.530000000000001,-3,-3.3200000000000003,-3.210000000000008,-3.8500000000000085,-3.4099999999999966,26.540000000000006,25.43,47.5,00:00:00:f1,0.2481,0.5646,3.595,6.016,11.43,8.044,6.206,66.74,69.49,54.93
,,california,LB033,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,221,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.67,-1680.22,100.45000000000005,,,,,00:00:00:f1,-3.16,-3.3100000000000005,-3.5199999999999996,-3.539999999999999,-3.169999999999998,-2.880000000000001,-3.1900000000000013,11.029999999999998,10.959999999999999,20.999999999999996,00:00:00:f1,0.6333,0.8408,5.282,9.863,15.33,13.99,10.65,65.22,65.20,58.57
,,california,LB009,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,329,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2,-1656.03,124.17000000000007,,,,,00:00:00:f1,-3.3999999999999986,-3.5999999999999943,-3.3000000000000114,-3.480000000000004,-2.539999999999992,-3.3299999999999983,-3.6699999999999946,41.36999999999999,41.64,49.900000000000006,00:00:00:f1,0.7447,0.8816,1.734,4.160,6.355,4.828,3.399,56.17,53.95,37.47
,,california,LB018,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,435,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.24,-1634.66,145.57999999999993,,,,,00:00:00:f1,-3.9100000000000037,-3.75,-2.200000000000003,-3.0900000000000034,-2.049999999999997,-3.1500000000000057,-3.6400000000000077,37.95,37.669999999999995,49.80000000000001,00:00:00:f1,-0.8108,-1.352,-0.5664,2.884,4.993,3.426,2.066,56.95,58.12,51.15
,,california,LB052,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,365,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.88,-1677.89,102.99000000000001,,,,,00:00:00:f1,-3.200000000000003,-3.3900000000000006,-3.299999999999997,-2.8399999999999963,-2.3900000000000006,-2.8600000000000065,-3.0900000000000034,36.39,37.31,47.599999999999994,00:00:00:f1,0.3539,0.2346,0.4825,2.772,4.711,3.831,2.430,54.76,58.43,40.57
,,california,LB036,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,26,7.8,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.67,-1560.37,220.30000000000018,,,,,00:00:00:f1,-2.729999999999997,-2.5,-3.799999999999997,-2.3500000000000014,0.5599999999999881,31.689999999999998,34.14999999999999,37.2,32.370000000000005,63.099999999999994,00:00:00:f1,3.848,3.919,4.042,3.087,9.249,39.26,42.08,49.56,49.46,44.97
,,california,LB039,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,26,7.6,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.72,-1562.6,218.12000000000012,,,,,00:00:00:f1,-3.0899999999999963,-2.4299999999999997,-3.1599999999999966,-2.9200000000000017,-0.07000000000000028,28.46,31.07,33.06,27.080000000000005,59.099999999999994,00:00:00:f1,-1.376,-2.885,-6.436,-2.449,2.965,42.98,51.46,56.85,59.61,45.39
,,california,LB011,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,20,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2,-1630.03,150.17000000000007,,,,,00:00:00:f1,-2.3300000000000054,-1.9399999999999977,-2,-1.4600000000000009,1.1700000000000017,28.85000000000001,31.799999999999997,36.5,31.919999999999995,61.599999999999994,00:00:00:f1,2.648,1.998,-0.2339,2.660,5.071,43.65,50.74,47.43,48.10,40.14
,,california,LB005,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,25,7.5,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.14,-1562.21,217.93000000000006,,,,,00:00:00:f1,-3.5500000000000043,-2.9200000000000017,-3.450000000000003,-2.299999999999997,0.060000000000002274,31.64,34.31999999999999,37.239999999999995,32.800000000000004,63,00:00:00:f1,4.264,3.812,-1.389,2.620,2.947,55.54,67.78,75.40,75.95,66.90
,,california,LB002,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,30,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.14,-1629.13,151.01,,,,,00:00:00:f1,-2.3400000000000034,-2.1199999999999974,-2.239999999999995,-1.7000000000000028,1.0600000000000023,33.11,36.019999999999996,39.129999999999995,33.73,64,00:00:00:f1,3.730,3.245,0.8496,3.171,6.542,49.90,60.76,58.77,61.90,46.54
,,california,LB020,Chico,0,farm_market,carrot,,,,organic nospray,,,,yes,orange,23,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.28,-1629.89,150.38999999999987,,,,,00:00:00:f1,-2.450000000000003,-2.219999999999999,-2.2900000000000063,-1.3200000000000003,1.4299999999999926,31.059999999999995,33.93,39.53999999999999,34.160000000000004,64.89999999999999,00:00:00:f1,4.082,3.803,1.513,3.198,6.807,50.21,57.17,57.25,56.85,47.45
,,california,LB001,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,365,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.14,-1654.13,126.00999999999999,,,,,00:00:00:f1,-3.520000000000003,-3.75,-3.4000000000000057,-3.1100000000000065,-2.9599999999999937,-3.1799999999999926,-3.5600000000000023,36.53999999999999,37.46,48.5,00:00:00:f1,-0.6493,-1.405,-2.427,2.131,2.087,1.872,0.6988,58.86,60.90,41.91
,,california,LB053,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,350,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.88,-1659.58,121.30000000000018,,,,,00:00:00:f1,-4.060000000000002,-3.8700000000000045,-2.9000000000000057,-3.1899999999999977,-2.9599999999999937,-3.990000000000009,-3.750000000000007,40.09,41.00000000000001,50.400000000000006,00:00:00:f1,0.5512,1.497,4.270,5.308,8.438,5.896,4.037,42.99,40.34,48.58
,,california,LB057,Chico,0,farm_market,kale,,,,organic nospray,,,,yes,green,370,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1660.36,120.57000000000016,,,,,00:00:00:f1,-4.480000000000004,-4.150000000000006,-2.799999999999997,-3.0799999999999983,-2.489999999999995,-4.220000000000006,-3.789999999999999,34.72999999999999,33.980000000000004,50.69999999999999,00:00:00:f1,4.213,7.714,12.26,12.36,16.38,13.01,10.32,54.97,51.33,59.59
,,california,LB006,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.14,-1682.06,98.08000000000015,,,,,00:00:00:f1,-3.3800000000000026,-3.430000000000007,-2.799999999999997,-3.450000000000003,-2.969999999999999,-3.4699999999999918,-3.260000000000005,28.239999999999995,25.949999999999996,50.599999999999994,00:00:00:f1,0.8490,1.261,5.477,8.362,15.44,13.58,9.363,69.35,72.07,62.30
,,california,LB007,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,260,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2,-1683.09,97.11000000000013,,,,,00:00:00:f1,-3.5700000000000003,-3.460000000000008,-2.5999999999999943,-3.4399999999999977,-3.1599999999999966,-3.75,-3.469999999999999,18.409999999999997,17.239999999999995,44,00:00:00:f1,0.2834,0.9010,3.371,8.258,17.77,13.70,9.124,66.78,69.11,52.20
,,california,LB048,Chico,0,farm_market,lettuce,,,,organic nospray,,,,yes,green,260,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.79,-1680.91,99.87999999999988,,,,,00:00:00:f1,-3.4100000000000037,-3.6099999999999994,-3.6000000000000085,-3.6099999999999994,-3.190000000000012,-3.1499999999999915,-3.3100000000000023,24.319999999999993,23.019999999999996,45.19999999999999,00:00:00:f1,1.667,2.659,7.022,10.68,18.90,16.29,11.98,66.12,68.93,55.55
,,california,LB038,Chico,0,farm_market,carrot,,,,certified_organic,,,,yes,orange,21,12.6,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.72,-1561.82,218.9000000000001,,,,,00:00:00:f1,-3.1599999999999966,-2.8400000000000034,-3.3400000000000034,-1.3200000000000003,2.730000000000004,32.39,33.92,33.66000000000001,30.989999999999995,55.29999999999998,00:00:00:f1,2.822,2.004,-0.9293,4.550,7.464,48.24,60.31,65.04,65.39,52.62
,,california,LB043,Chico,0,farm_market,carrot,,,,certified_organic,,,,yes,orange,18,13.6,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.79,-1560.09,220.70000000000005,,,,,00:00:00:f1,-2.6600000000000037,-2.6499999999999986,-4.200000000000003,-1.230000000000004,2.479999999999997,32.05,33.9,32.129999999999995,30.85,50.89999999999999,00:00:00:f1,-2.494,-4.322,-9.063,-3.755,4.474,48.44,55.94,60.35,66.36,44.82
,,california,LB045,Chico,0,farm_market,carrot,,,,certified_organic,,,,yes,orange,21,12,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.79,-1560.29,220.5,,,,,00:00:00:f1,-2.8400000000000034,-2.6200000000000045,-3.549999999999997,-1.0200000000000031,2.8699999999999903,33.400000000000006,34.38999999999999,32.489999999999995,30.500000000000007,52.5,00:00:00:f1,5.052,4.773,0.9793,6.085,11.71,61.00,67.00,69.43,58.97,50.94
,,california,LB022,Chico,0,store,carrot,lazy_a_health_store,,,certified_organic,,,,yes,orange,23,7.5,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.28,-1560.13,220.14999999999986,,,,,00:00:00:f1,-2.9299999999999997,-2.780000000000001,-4.059999999999988,-2.7099999999999937,-0.010000000000005116,32.18,35.120000000000005,37.05000000000001,32.129999999999995,62.8,00:00:00:f1,1.551,0.05136,-4.477,0.9229,3.758,48.82,60.81,57.60,63.11,43.95
,,california,LB029,Chico,0,store,carrot,lazy_a_health_store,,,certified_organic,,,,yes,orange,25,7.3,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.61,-1560.95,219.65999999999985,,,,,00:00:00:f1,-2.9499999999999957,-2.6999999999999957,-3.989999999999995,-2.3500000000000014,0.37000000000000455,31.289999999999992,34.45,38.879999999999995,33.620000000000005,65.1,00:00:00:f1,0.4682,-1.192,-7.855,0.4482,2.540,42.63,53.34,57.13,55.68,47.54
,,california,LB037,Chico,0,store,carrot,lazy_a_health_store,,,certified_organic,,,,yes,orange,23,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.72,-1629.54,151.18000000000006,,,,,00:00:00:f1,-3.269999999999996,-2.8299999999999983,-3.4000000000000057,-1.8500000000000014,0.789999999999992,27.080000000000013,30.320000000000007,36.129999999999995,31.68,61.099999999999994,00:00:00:f1,0.1958,-1.032,-8.118,1.696,4.681,51.91,57.41,58.11,61.20,47.19
,,california,LB016,Chico,0,store,kale,lazy_a_health_store,,,certified_organic,,,,yes,green,388,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.24,-1632.62,147.62000000000012,,,,,00:00:00:f1,-3.190000000000005,-3.4099999999999966,-3.269999999999996,-3.3500000000000014,-2.660000000000011,-2.770000000000003,-3.6099999999999994,37.47,37.12,48.29999999999998,00:00:00:f1,1.743,1.562,1.656,1.743,3.597,2.671,0.8903,51.20,46.60,40.98
,,california,LB017,Chico,0,store,kale,lazy_a_health_store,,,certified_organic,,,,yes,green,440,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.24,-1632.35,147.8900000000001,,,,,00:00:00:f1,-3.299999999999997,-3.6000000000000014,-3.3000000000000114,-3.549999999999997,-3.0900000000000034,-3.3500000000000014,-3.6799999999999997,42.55,43.12,50,00:00:00:f1,1.036,0.3604,-0.5468,1.021,2.487,2.074,0.5467,50.73,53.45,40.04
,,california,LB023,Chico,0,store,kale,lazy_a_health_store,,,certified_organic,,,,yes,green,326,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.28,-1633.24,147.03999999999996,,,,,00:00:00:f1,-3.0600000000000023,-3.3800000000000026,-2.9000000000000057,-3.1199999999999974,-2.519999999999996,-2.979999999999997,-3.539999999999999,35.08,34.53,48.099999999999994,00:00:00:f1,1.377,1.049,1.149,1.122,2.903,1.944,0.4184,50.87,52.56,43.28
,,california,LB034,Chico,0,store,lettuce,lazy_a_health_store,,,certified_organic,,,,yes,green,300,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.67,-1679.27,101.40000000000009,,,,,00:00:00:f1,-3.0500000000000043,-3.2299999999999898,-3.5,-3.280000000000001,-3.1400000000000006,-2.4599999999999937,-2.950000000000003,26.75999999999999,24.930000000000007,48.999999999999986,00:00:00:f1,2.105,2.897,4.993,15.14,22.27,19.66,15.84,56.32,58.96,43.19
,,california,LB047,Chico,0,store,lettuce,lazy_a_health_store,,,certified_organic,,,,yes,green,333,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.79,-1679.87,100.92000000000007,,,,,00:00:00:f1,-3,-3.3599999999999994,-3.4000000000000057,-3.229999999999997,-2.969999999999999,-2.1899999999999977,-2.6499999999999915,30.959999999999994,27.860000000000007,55.80000000000001,00:00:00:f1,2.462,3.648,3.798,16.83,22.72,22.56,17.71,50.43,50.80,46.18
,,california,LB055,Chico,0,store,lettuce,lazy_a_health_store,,,certified_organic,,,,yes,green,320,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1682.2,98.73000000000002,,,,,00:00:00:f1,-3.240000000000002,-3.489999999999995,-3.3000000000000114,-3.3699999999999903,-3.2700000000000102,-3.1500000000000057,-3.1300000000000026,26.47,24.03000000000001,50.20000000000002,00:00:00:f1,0.9449,1.257,2.867,6.824,12.52,10.12,7.282,59.40,58.94,61.07
,,california,LB051,Chico,0,store,kale,ralphs_supermarket,,,certified_organic,,,,yes,green,410,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.88,-1658.7,122.18000000000006,,,,,00:00:00:f1,-3.5900000000000034,-3.4200000000000017,-3,-3.219999999999999,-2.8700000000000045,-3.5900000000000034,-3.6199999999999974,39.769999999999996,40.410000000000004,50,00:00:00:f1,3.701,4.984,6.090,9.603,13.14,10.67,8.135,44.42,45.38,40.50
,,california,LB056,Chico,0,store,kale,ralphs_supermarket,,,certified_organic,,,,yes,green,430,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1659.36,121.57000000000016,,,,,00:00:00:f1,-3.740000000000002,-2.9199999999999875,-0.4000000000000057,-3.3999999999999986,-2.069999999999993,-3.4499999999999886,-3.8000000000000043,37.739999999999995,36.129999999999995,52.099999999999994,00:00:00:f1,0.7781,1.810,2.709,4.901,7.484,5.209,3.812,49.82,51.33,47.24
,,california,LB059,Chico,0,store,kale,ralphs_supermarket,,,certified_organic,,,,yes,green,430,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.93,-1660.78,120.15000000000009,,,,,00:00:00:f1,-4.57,-4.079999999999998,-2.5,-3.059999999999995,-2.950000000000003,-4.309999999999995,-3.9000000000000057,39.66,42.160000000000004,49.69999999999999,00:00:00:f1,-1.388,-0.7701,0.5760,2.801,4.784,2.184,1.342,57.27,51.70,52.06
,,california,LB028,Chico,0,store,carrot,ralphs_supermarket,,,certified_organic,,,,yes,orange,26,8.1,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.61,-1561.17,219.43999999999983,,,,,00:00:00:f1,-3.3400000000000034,-3.049999999999997,-3.8900000000000006,-2.4299999999999997,1.1499999999999986,31.15,34.28,38.64,33.42999999999999,65.50000000000001,00:00:00:f1,2.621,2.242,-0.4314,2.824,6.513,48.85,56.88,58.89,60.93,50.83
